cafe_location,transaction_id,date_time,customer_id,item,item_quantity,net_price
Slurpie,CAF0012554,10/2/24 12:38,C8744,Coffee,2,3.99
Slushie,CAF0012554,10/2/24 12:38,C8744,Burger,2,10.99
Slurpie,CAF0015839,10/2/24 12:43,M1009,Pizza Slice,1,5.09
Slushie,CAF0018867,10/2/24 13:10,M1091,Hot Chocolate,1,3.39
Slurpie,CAF0018867,10/2/24 13:10,M1091,Burger,1,9.34
Slurpie,CAF0018867,10/2/24 13:10,M1091,Fries,1,4.24
Slurpie,CAF0023546,10/2/24 13:10,M1218,Hot Chocolate,2,3.39
Icee,CAF0015838,10/2/24 13:12,M1009,Burger,1,9.34
Slurpie,CAF0015838,10/2/24 13:12,M1009,Soup,1,5.09
Icee,CAF0015838,10/2/24 13:12,M1009,Breakfast Sandwich,1,6.67
Slurpie,CAF0001984,10/2/24 13:21,C5550,Hot Chocolate,1,3.99
Slushie,CAF0009169,10/2/24 13:22,C7717,Coffee,2,3.99
Icee,CAF0009169,10/2/24 13:22,C7717,Soda,1,2.99
Slushie,CAF0009169,10/2/24 13:22,C7717,Burger,1,10.99
Slurpie,CAF0006653,10/2/24 13:30,C6956,Soup,2,5.99
Slurpie,CAF0006653,10/2/24 13:30,C6956,Hot Chocolate,2,3.99
Icee,CAF0009170,10/2/24 13:36,C7717,Soup,2,5.99
Slurpie,CAF0009170,10/2/24 13:36,C7717,Fries,1,4.99
Slurpie,CAF0008270,10/2/24 13:38,C7456,Breakfast Sandwich,1,7.85
Icee,CAF0010971,10/2/24 13:41,C8254,Breakfast Sandwich,2,7.85
Icee,CAF0010971,10/2/24 13:41,C8254,Cookie,2,2.75
Icee,CAF0005548,10/2/24 13:50,C6638,Coffee,1,3.99
Icee,CAF0005548,10/2/24 13:50,C6638,Cookie,1,2.75
Slurpie,CAF0007836,10/2/24 13:50,C7322,Pizza Slice,2,5.99
Icee,CAF0007836,10/2/24 13:50,C7322,Soup,1,5.99
Icee,CAF0007836,10/2/24 13:50,C7322,Burger,1,10.99
Icee,CAF0011078,10/2/24 14:17,C8283,Fries,2,4.99
Icee,CAF0011078,10/2/24 14:17,C8283,Hot Chocolate,1,3.99
Slushie,CAF0011078,10/2/24 14:17,C8283,Soup,1,5.99
Icee,CAF0014892,10/2/24 15:03,C9434,Breakfast Sandwich,1,7.85
Slushie,CAF0014892,10/2/24 15:03,C9434,Hot Chocolate,2,3.99
Icee,CAF0014893,10/2/24 16:30,C9434,Fries,2,4.99
Slushie,CAF0012821,10/3/24 7:28,C8820,Breakfast Sandwich,1,7.85
Slushie,CAF0012821,10/3/24 7:28,C8820,Coffee,2,3.99
Icee,CAF0012821,10/3/24 7:28,C8820,Burger,1,10.99
Slushie,CAF0018574,10/3/24 7:35,M1084,Coffee,1,3.39
Slushie,CAF0010051,10/3/24 7:43,C7983,Hot Chocolate,1,3.99
Slushie,CAF0010051,10/3/24 7:43,C7983,Breakfast Sandwich,2,7.85
Slushie,CAF0018573,10/3/24 7:47,M1084,Hot Chocolate,2,3.39
Slurpie,CAF0018573,10/3/24 7:47,M1084,Breakfast Sandwich,2,6.67
Slushie,CAF0002807,10/3/24 8:11,C5809,Fries,2,4.99
Slushie,CAF0002807,10/3/24 8:11,C5809,Soup,1,5.99
Slurpie,CAF0002807,10/3/24 8:11,C5809,Cookie,1,2.75
Icee,CAF0011226,10/3/24 8:12,C8333,Coffee,2,3.99
Slushie,CAF0011226,10/3/24 8:12,C8333,Soda,1,2.99
Slurpie,CAF0011226,10/3/24 8:12,C8333,Soup,2,5.99
Slurpie,CAF0002808,10/3/24 8:28,C5809,Coffee,1,3.99
Slurpie,CAF0008732,10/3/24 8:44,C7590,Fries,1,4.99
Slurpie,CAF0011225,10/3/24 8:45,C8333,Soup,1,5.99
Slurpie,CAF0000909,10/3/24 8:51,C5249,Burger,2,10.99
Icee,CAF0000909,10/3/24 8:51,C5249,Cookie,1,2.75
Slushie,CAF0000909,10/3/24 8:51,C5249,Coffee,1,3.99
Slurpie,CAF0018616,10/3/24 8:57,M1085,Pizza Slice,1,5.09
Icee,CAF0018616,10/3/24 8:57,M1085,Burger,2,9.34
Slushie,CAF0002666,10/3/24 8:59,C5767,Soda,1,2.99
Slurpie,CAF0002666,10/3/24 8:59,C5767,Cookie,1,2.75
Icee,CAF0019709,10/3/24 9:08,M1117,Pizza Slice,2,5.09
Icee,CAF0019709,10/3/24 9:08,M1117,Fries,1,4.24
Icee,CAF0007342,10/3/24 9:15,C7162,Pizza Slice,1,5.99
Slushie,CAF0022885,10/3/24 9:23,M1203,Burger,1,9.34
Slurpie,CAF0022885,10/3/24 9:23,M1203,Coffee,2,3.39
Slurpie,CAF0022885,10/3/24 9:23,M1203,Soup,1,5.09
Slushie,CAF0020278,10/3/24 9:24,M1131,Hot Chocolate,1,3.39
Slurpie,CAF0020278,10/3/24 9:24,M1131,Burger,2,9.34
Icee,CAF0005427,10/3/24 9:29,C6596,Soda,1,2.99
Slurpie,CAF0005427,10/3/24 9:29,C6596,Hot Chocolate,2,3.99
Slushie,CAF0005427,10/3/24 9:29,C6596,Cookie,1,2.75
Slushie,CAF0011947,10/3/24 9:29,C8556,Fries,2,4.99
Icee,CAF0020781,10/3/24 9:37,M1144,Pizza Slice,2,5.09
Icee,CAF0020781,10/3/24 9:37,M1144,Fries,2,4.24
Icee,CAF0007948,10/3/24 9:45,C7358,Pizza Slice,2,5.99
Slushie,CAF0007948,10/3/24 9:45,C7358,Soda,2,2.99
Icee,CAF0005474,10/3/24 9:47,C6615,Fries,1,4.99
Icee,CAF0005474,10/3/24 9:47,C6615,Hot Chocolate,2,3.99
Slushie,CAF0005474,10/3/24 9:47,C6615,Soup,1,5.99
Slushie,CAF0016902,10/3/24 9:47,M1040,Pizza Slice,1,5.09
Icee,CAF0005557,10/3/24 9:49,C6640,Burger,1,10.99
Icee,CAF0005557,10/3/24 9:49,C6640,Cookie,2,2.75
Slushie,CAF0005557,10/3/24 9:49,C6640,Hot Chocolate,2,3.99
Icee,CAF0010774,10/3/24 9:53,C8201,Pizza Slice,2,5.99
Slurpie,CAF0010774,10/3/24 9:53,C8201,Soda,2,2.99
Slushie,CAF0010774,10/3/24 9:53,C8201,Hot Chocolate,2,3.99
Icee,CAF0014785,10/3/24 9:55,C9400,Pizza Slice,2,5.99
Slushie,CAF0014784,10/3/24 9:59,C9400,Soup,1,5.99
Slushie,CAF0014784,10/3/24 9:59,C9400,Pizza Slice,1,5.99
Slushie,CAF0005475,10/3/24 10:03,C6615,Soda,1,2.99
Slurpie,CAF0005475,10/3/24 10:03,C6615,Pizza Slice,2,5.99
Icee,CAF0007081,10/3/24 10:03,C7088,Burger,2,10.99
Icee,CAF0007081,10/3/24 10:03,C7088,Pizza Slice,2,5.99
Slushie,CAF0008390,10/3/24 10:05,C7495,Coffee,1,3.99
Slurpie,CAF0013670,10/3/24 10:10,C9083,Fries,2,4.99
Slushie,CAF0013670,10/3/24 10:10,C9083,Cookie,1,2.75
Slurpie,CAF0019549,10/3/24 10:11,M1112,Burger,1,9.34
Icee,CAF0004415,10/3/24 10:12,C6282,Breakfast Sandwich,2,7.85
Slurpie,CAF0001674,10/3/24 10:13,C5459,Pizza Slice,2,5.99
Icee,CAF0001674,10/3/24 10:13,C5459,Burger,2,10.99
Slushie,CAF0001674,10/3/24 10:13,C5459,Soda,1,2.99
Slushie,CAF0005146,10/3/24 10:13,C6514,Pizza Slice,2,5.99
Slushie,CAF0005146,10/3/24 10:13,C6514,Fries,1,4.99
Slurpie,CAF0000388,10/3/24 10:14,C5101,Soda,1,2.99
Slushie,CAF0000388,10/3/24 10:14,C5101,Pizza Slice,2,5.99
Slushie,CAF0019548,10/3/24 10:16,M1112,Pizza Slice,1,5.09
Slurpie,CAF0019548,10/3/24 10:16,M1112,Cookie,1,2.34
Slurpie,CAF0006089,10/3/24 10:18,C6789,Pizza Slice,2,5.99
Icee,CAF0006089,10/3/24 10:18,C6789,Cookie,2,2.75
Slurpie,CAF0006089,10/3/24 10:18,C6789,Fries,1,4.99
Slurpie,CAF0018617,10/3/24 10:18,M1085,Cookie,1,2.34
Icee,CAF0018617,10/3/24 10:18,M1085,Soda,2,2.54
Slurpie,CAF0017953,10/3/24 10:20,M1069,Burger,2,9.34
Slurpie,CAF0017953,10/3/24 10:20,M1069,Soda,1,2.54
Slurpie,CAF0021644,10/3/24 10:20,M1167,Soda,1,2.54
Icee,CAF0021644,10/3/24 10:20,M1167,Fries,2,4.24
Slushie,CAF0021644,10/3/24 10:20,M1167,Burger,1,9.34
Icee,CAF0018131,10/3/24 10:21,M1074,Soda,1,2.54
Slushie,CAF0018131,10/3/24 10:21,M1074,Cookie,1,2.34
Slurpie,CAF0018131,10/3/24 10:21,M1074,Coffee,2,3.39
Icee,CAF0004416,10/3/24 10:24,C6282,Soda,1,2.99
Icee,CAF0004416,10/3/24 10:24,C6282,Cookie,2,2.75
Slurpie,CAF0004416,10/3/24 10:24,C6282,Pizza Slice,1,5.99
Slushie,CAF0012698,10/3/24 10:27,C8786,Pizza Slice,2,5.99
Slurpie,CAF0012698,10/3/24 10:27,C8786,Coffee,1,3.99
Icee,CAF0012698,10/3/24 10:27,C8786,Fries,2,4.99
Slushie,CAF0023415,10/3/24 10:32,M1215,Breakfast Sandwich,2,6.67
Slurpie,CAF0000670,10/3/24 10:36,C5183,Cookie,1,2.75
Slurpie,CAF0003925,10/3/24 10:37,C6146,Soda,2,2.99
Slushie,CAF0003925,10/3/24 10:37,C6146,Cookie,1,2.75
Slushie,CAF0022160,10/3/24 10:37,M1183,Pizza Slice,2,5.09
Slurpie,CAF0022160,10/3/24 10:37,M1183,Breakfast Sandwich,1,6.67
Slurpie,CAF0022160,10/3/24 10:37,M1183,Burger,1,9.34
Icee,CAF0012389,10/3/24 10:41,C8694,Hot Chocolate,2,3.99
Slushie,CAF0012389,10/3/24 10:41,C8694,Pizza Slice,1,5.99
Slurpie,CAF0001317,10/3/24 10:45,C5356,Coffee,2,3.99
Icee,CAF0001317,10/3/24 10:45,C5356,Cookie,2,2.75
Icee,CAF0001317,10/3/24 10:45,C5356,Fries,1,4.99
Slushie,CAF0014342,10/3/24 10:45,C9276,Coffee,1,3.99
Slurpie,CAF0021690,10/3/24 10:49,M1168,Coffee,2,3.39
Icee,CAF0021690,10/3/24 10:49,M1168,Soda,1,2.54
Icee,CAF0021690,10/3/24 10:49,M1168,Soup,1,5.09
Slurpie,CAF0017954,10/3/24 10:55,M1069,Pizza Slice,1,5.09
Slurpie,CAF0017954,10/3/24 10:55,M1069,Breakfast Sandwich,2,6.67
Icee,CAF0010170,10/3/24 11:00,C8018,Hot Chocolate,1,3.99
Slushie,CAF0010050,10/3/24 11:01,C7983,Fries,1,4.99
Icee,CAF0005461,10/3/24 11:02,C6610,Soup,1,5.99
Slushie,CAF0001675,10/3/24 11:08,C5459,Fries,1,4.99
Icee,CAF0001675,10/3/24 11:08,C5459,Soda,2,2.99
Slushie,CAF0001675,10/3/24 11:08,C5459,Pizza Slice,2,5.99
Slushie,CAF0015236,10/3/24 11:08,C9532,Hot Chocolate,1,3.99
Slurpie,CAF0008978,10/3/24 11:12,C7657,Pizza Slice,1,5.99
Icee,CAF0008978,10/3/24 11:12,C7657,Coffee,2,3.99
Slushie,CAF0006090,10/3/24 11:17,C6789,Pizza Slice,2,5.99
Icee,CAF0006090,10/3/24 11:17,C6789,Hot Chocolate,2,3.99
Slurpie,CAF0007341,10/3/24 11:17,C7162,Cookie,2,2.75
Slurpie,CAF0021689,10/3/24 11:18,M1168,Pizza Slice,1,5.09
Icee,CAF0021689,10/3/24 11:18,M1168,Soup,2,5.09
Slurpie,CAF0021689,10/3/24 11:18,M1168,Breakfast Sandwich,1,6.67
Slushie,CAF0015595,10/3/24 11:20,M1001,Cookie,1,2.34
Slurpie,CAF0000667,10/3/24 11:22,C5182,Hot Chocolate,1,3.99
Slurpie,CAF0000667,10/3/24 11:22,C5182,Fries,1,4.99
Slurpie,CAF0000667,10/3/24 11:22,C5182,Soda,2,2.99
Slurpie,CAF0008979,10/3/24 11:26,C7657,Cookie,2,2.75
Slushie,CAF0007580,10/3/24 11:27,C7238,Cookie,2,2.75
Slushie,CAF0007580,10/3/24 11:27,C7238,Fries,2,4.99
Slurpie,CAF0020081,10/3/24 11:27,M1126,Burger,2,9.34
Icee,CAF0021271,10/3/24 11:29,M1155,Hot Chocolate,2,3.39
Icee,CAF0021271,10/3/24 11:29,M1155,Breakfast Sandwich,2,6.67
Slushie,CAF0021271,10/3/24 11:29,M1155,Fries,2,4.24
Slushie,CAF0007949,10/3/24 11:31,C7358,Cookie,1,2.75
Icee,CAF0007949,10/3/24 11:31,C7358,Pizza Slice,1,5.99
Slushie,CAF0007949,10/3/24 11:31,C7358,Soup,2,5.99
Slurpie,CAF0022161,10/3/24 11:33,M1183,Soda,1,2.54
Slurpie,CAF0022161,10/3/24 11:33,M1183,Cookie,2,2.34
Slushie,CAF0002667,10/3/24 11:38,C5767,Breakfast Sandwich,1,7.85
Slushie,CAF0002667,10/3/24 11:38,C5767,Soda,1,2.99
Slushie,CAF0002667,10/3/24 11:38,C5767,Fries,1,4.99
Slurpie,CAF0018240,10/3/24 11:48,M1076,Soup,1,5.09
Icee,CAF0018240,10/3/24 11:48,M1076,Soda,1,2.54
Icee,CAF0020818,10/3/24 11:53,M1145,Breakfast Sandwich,1,6.67
Slurpie,CAF0020818,10/3/24 11:53,M1145,Soup,2,5.09
Icee,CAF0020818,10/3/24 11:53,M1145,Soda,1,2.54
Slushie,CAF0003926,10/3/24 11:54,C6146,Burger,2,10.99
Slurpie,CAF0003926,10/3/24 11:54,C6146,Breakfast Sandwich,2,7.85
Slushie,CAF0012037,10/3/24 11:54,C8588,Hot Chocolate,1,3.99
Slushie,CAF0012037,10/3/24 11:54,C8588,Cookie,1,2.75
Slushie,CAF0000668,10/3/24 12:03,C5182,Coffee,2,3.99
Icee,CAF0000668,10/3/24 12:03,C5182,Soda,1,2.99
Icee,CAF0019765,10/3/24 12:04,M1118,Soup,2,5.09
Slushie,CAF0019765,10/3/24 12:04,M1118,Cookie,1,2.34
Icee,CAF0019765,10/3/24 12:04,M1118,Soda,1,2.54
Slushie,CAF0014517,10/3/24 12:05,C9327,Burger,1,10.99
Icee,CAF0014517,10/3/24 12:05,C9327,Pizza Slice,1,5.99
Icee,CAF0015596,10/3/24 12:05,M1001,Soup,2,5.09
Icee,CAF0015596,10/3/24 12:05,M1001,Coffee,2,3.39
Slushie,CAF0015037,10/3/24 12:07,C9475,Pizza Slice,1,5.99
Icee,CAF0015037,10/3/24 12:07,C9475,Fries,2,4.99
Icee,CAF0000669,10/3/24 12:08,C5183,Burger,1,10.99
Slushie,CAF0000669,10/3/24 12:08,C5183,Soup,2,5.99
Slurpie,CAF0007080,10/3/24 12:13,C7088,Hot Chocolate,2,3.99
Icee,CAF0012036,10/3/24 12:19,C8588,Burger,2,10.99
Icee,CAF0012036,10/3/24 12:19,C8588,Fries,2,4.99
Slushie,CAF0012036,10/3/24 12:19,C8588,Coffee,2,3.99
Slushie,CAF0014518,10/3/24 12:20,C9327,Fries,1,4.99
Icee,CAF0002189,10/3/24 12:21,C5612,Coffee,2,3.99
Slushie,CAF0002189,10/3/24 12:21,C5612,Fries,2,4.99
Slushie,CAF0017343,10/3/24 12:33,M1054,Coffee,1,3.39
Icee,CAF0017343,10/3/24 12:33,M1054,Soda,2,2.54
Icee,CAF0020817,10/3/24 12:33,M1145,Cookie,1,2.34
Slurpie,CAF0012699,10/3/24 12:35,C8786,Soup,1,5.99
Icee,CAF0012699,10/3/24 12:35,C8786,Soda,1,2.99
Icee,CAF0012699,10/3/24 12:35,C8786,Hot Chocolate,2,3.99
Slushie,CAF0002188,10/3/24 12:36,C5612,Fries,2,4.99
Icee,CAF0002188,10/3/24 12:36,C5612,Soda,2,2.99
Slurpie,CAF0002188,10/3/24 12:36,C5612,Cookie,2,2.75
Icee,CAF0000389,10/3/24 12:37,C5101,Fries,2,4.99
Slurpie,CAF0008696,10/3/24 12:37,C7580,Coffee,1,3.99
Slurpie,CAF0010773,10/3/24 12:39,C8201,Soup,2,5.99
Icee,CAF0012390,10/3/24 12:42,C8694,Soda,2,2.99
Slurpie,CAF0012390,10/3/24 12:42,C8694,Burger,1,10.99
Slurpie,CAF0012390,10/3/24 12:42,C8694,Hot Chocolate,2,3.99
Icee,CAF0005556,10/3/24 12:43,C6640,Burger,2,10.99
Icee,CAF0005556,10/3/24 12:43,C6640,Soup,2,5.99
Icee,CAF0007376,10/3/24 12:46,C7171,Fries,2,4.99
Slushie,CAF0012928,10/3/24 12:47,C8857,Burger,1,10.99
Icee,CAF0001316,10/3/24 12:51,C5356,Hot Chocolate,1,3.99
Icee,CAF0001316,10/3/24 12:51,C5356,Breakfast Sandwich,1,7.85
Slushie,CAF0013426,10/3/24 12:51,C9013,Hot Chocolate,2,3.99
Slushie,CAF0013426,10/3/24 12:51,C9013,Soup,2,5.99
Icee,CAF0013426,10/3/24 12:51,C9013,Cookie,1,2.75
Slushie,CAF0004467,10/3/24 13:00,C6300,Hot Chocolate,2,3.99
Slushie,CAF0004467,10/3/24 13:00,C6300,Burger,2,10.99
Icee,CAF0004467,10/3/24 13:00,C6300,Coffee,1,3.99
Slushie,CAF0022229,10/3/24 13:16,M1185,Coffee,2,3.39
Icee,CAF0022229,10/3/24 13:16,M1185,Fries,1,4.24
Slushie,CAF0012929,10/3/24 13:28,C8857,Pizza Slice,2,5.99
Icee,CAF0001555,10/3/24 13:33,C5419,Burger,2,10.99
Slurpie,CAF0001555,10/3/24 13:33,C5419,Cookie,1,2.75
Icee,CAF0016104,10/3/24 13:35,M1016,Pizza Slice,2,5.09
Slushie,CAF0016104,10/3/24 13:35,M1016,Hot Chocolate,2,3.39
Icee,CAF0016104,10/3/24 13:35,M1016,Breakfast Sandwich,1,6.67
Slurpie,CAF0019895,10/3/24 13:35,M1121,Cookie,1,2.34
Icee,CAF0019895,10/3/24 13:35,M1121,Pizza Slice,1,5.09
Slurpie,CAF0021270,10/3/24 13:35,M1155,Hot Chocolate,1,3.39
Slushie,CAF0021270,10/3/24 13:35,M1155,Soda,1,2.54
Icee,CAF0021270,10/3/24 13:35,M1155,Cookie,2,2.34
Slushie,CAF0008528,10/3/24 13:36,C7534,Soup,2,5.99
Icee,CAF0008528,10/3/24 13:36,C7534,Soda,1,2.99
Icee,CAF0008527,10/3/24 13:39,C7534,Soup,2,5.99
Slushie,CAF0008527,10/3/24 13:39,C7534,Soda,1,2.99
Slurpie,CAF0008527,10/3/24 13:39,C7534,Pizza Slice,1,5.99
Icee,CAF0011600,10/3/24 13:43,C8444,Cookie,1,2.75
Icee,CAF0011600,10/3/24 13:43,C8444,Hot Chocolate,2,3.99
Slushie,CAF0005777,10/3/24 13:45,C6697,Fries,1,4.99
Icee,CAF0009886,10/3/24 13:52,C7936,Hot Chocolate,2,3.99
Slurpie,CAF0009886,10/3/24 13:52,C7936,Pizza Slice,2,5.99
Slurpie,CAF0012435,10/3/24 14:00,C8710,Fries,2,4.99
Icee,CAF0009885,10/3/24 14:03,C7936,Coffee,2,3.99
Slushie,CAF0013427,10/3/24 14:04,C9013,Burger,2,10.99
Slushie,CAF0013427,10/3/24 14:04,C9013,Soda,1,2.99
Slurpie,CAF0002619,10/3/24 14:28,C5754,Fries,1,4.99
Slushie,CAF0002619,10/3/24 14:28,C5754,Breakfast Sandwich,2,7.85
Slurpie,CAF0004937,10/4/24 7:32,C6446,Cookie,2,2.75
Slurpie,CAF0004937,10/4/24 7:32,C6446,Soda,1,2.99
Icee,CAF0004937,10/4/24 7:32,C6446,Soup,2,5.99
Slurpie,CAF0019090,10/4/24 8:11,M1098,Pizza Slice,2,5.09
Slushie,CAF0019090,10/4/24 8:11,M1098,Soda,2,2.54
Slurpie,CAF0019090,10/4/24 8:11,M1098,Coffee,1,3.39
Icee,CAF0013254,10/4/24 8:31,C8969,Breakfast Sandwich,2,7.85
Slurpie,CAF0004726,10/4/24 8:32,C6387,Breakfast Sandwich,1,7.85
Slurpie,CAF0015892,10/4/24 8:44,M1010,Soda,2,2.54
Slurpie,CAF0014252,10/4/24 8:52,C9244,Soup,2,5.99
Icee,CAF0014252,10/4/24 8:52,C9244,Burger,1,10.99
Slushie,CAF0004983,10/4/24 8:55,C6466,Soda,2,2.99
Slurpie,CAF0004983,10/4/24 8:55,C6466,Soup,1,5.99
Slushie,CAF0005422,10/4/24 8:59,C6595,Soda,2,2.99
Icee,CAF0009112,10/4/24 9:00,C7699,Soda,1,2.99
Icee,CAF0014850,10/4/24 9:02,C9420,Cookie,1,2.75
Icee,CAF0014850,10/4/24 9:02,C9420,Soup,2,5.99
Icee,CAF0012008,10/4/24 9:08,C8579,Pizza Slice,1,5.99
Icee,CAF0012008,10/4/24 9:08,C8579,Cookie,1,2.75
Icee,CAF0017170,10/4/24 9:11,M1047,Fries,1,4.24
Slushie,CAF0017170,10/4/24 9:11,M1047,Breakfast Sandwich,1,6.67
Icee,CAF0017170,10/4/24 9:11,M1047,Hot Chocolate,1,3.39
Slurpie,CAF0003934,10/4/24 9:13,C6147,Cookie,1,2.75
Icee,CAF0003934,10/4/24 9:13,C6147,Coffee,1,3.99
Slurpie,CAF0003934,10/4/24 9:13,C6147,Hot Chocolate,2,3.99
Slurpie,CAF0023128,10/4/24 9:17,M1208,Breakfast Sandwich,2,6.67
Slurpie,CAF0023128,10/4/24 9:17,M1208,Fries,2,4.24
Icee,CAF0023128,10/4/24 9:17,M1208,Pizza Slice,2,5.09
Slurpie,CAF0012748,10/4/24 9:22,C8801,Burger,1,10.99
Slushie,CAF0012748,10/4/24 9:22,C8801,Breakfast Sandwich,2,7.85
Icee,CAF0012748,10/4/24 9:22,C8801,Hot Chocolate,1,3.99
Icee,CAF0018837,10/4/24 9:30,M1090,Hot Chocolate,1,3.39
Slushie,CAF0021879,10/4/24 9:34,M1176,Soda,1,2.54
Slushie,CAF0021879,10/4/24 9:34,M1176,Breakfast Sandwich,1,6.67
Icee,CAF0021879,10/4/24 9:34,M1176,Cookie,1,2.34
Slushie,CAF0013337,10/4/24 9:46,C8992,Coffee,1,3.99
Slurpie,CAF0019550,10/4/24 9:51,M1112,Cookie,1,2.34
Slushie,CAF0018994,10/4/24 10:04,M1096,Fries,1,4.24
Slurpie,CAF0020279,10/4/24 10:05,M1131,Hot Chocolate,2,3.39
Icee,CAF0020279,10/4/24 10:05,M1131,Coffee,2,3.39
Slushie,CAF0023363,10/4/24 10:07,M1214,Breakfast Sandwich,1,6.67
Slushie,CAF0023363,10/4/24 10:07,M1214,Pizza Slice,2,5.09
Slushie,CAF0009318,10/4/24 10:10,C7756,Fries,2,4.99
Slurpie,CAF0017081,10/4/24 10:10,M1044,Cookie,1,2.34
Slurpie,CAF0017081,10/4/24 10:10,M1044,Hot Chocolate,1,3.39
Icee,CAF0021839,10/4/24 10:10,M1175,Burger,1,9.34
Slushie,CAF0003359,10/4/24 10:13,C5971,Soda,1,2.99
Icee,CAF0020896,10/4/24 10:18,M1147,Hot Chocolate,1,3.39
Slushie,CAF0020896,10/4/24 10:18,M1147,Cookie,2,2.34
Slushie,CAF0017561,10/4/24 10:19,M1059,Burger,2,9.34
Icee,CAF0017561,10/4/24 10:19,M1059,Coffee,2,3.39
Icee,CAF0018805,10/4/24 10:19,M1089,Hot Chocolate,1,3.39
Slurpie,CAF0012747,10/4/24 10:22,C8801,Cookie,2,2.75
Slushie,CAF0012747,10/4/24 10:22,C8801,Fries,1,4.99
Slushie,CAF0012747,10/4/24 10:22,C8801,Pizza Slice,1,5.99
Slushie,CAF0013338,10/4/24 10:22,C8992,Soda,1,2.99
Slurpie,CAF0013338,10/4/24 10:22,C8992,Hot Chocolate,1,3.99
Slurpie,CAF0013338,10/4/24 10:22,C8992,Burger,2,10.99
Slurpie,CAF0021408,10/4/24 10:26,M1159,Pizza Slice,2,5.09
Slushie,CAF0021408,10/4/24 10:26,M1159,Hot Chocolate,2,3.39
Icee,CAF0021878,10/4/24 10:27,M1176,Soup,2,5.09
Slurpie,CAF0020280,10/4/24 10:30,M1131,Breakfast Sandwich,2,6.67
Slushie,CAF0018806,10/4/24 10:31,M1089,Cookie,2,2.34
Icee,CAF0018806,10/4/24 10:31,M1089,Breakfast Sandwich,1,6.67
Slushie,CAF0006265,10/4/24 10:34,C6841,Breakfast Sandwich,1,7.85
Slushie,CAF0006265,10/4/24 10:34,C6841,Fries,2,4.99
Slushie,CAF0006265,10/4/24 10:34,C6841,Hot Chocolate,1,3.99
Slushie,CAF0004938,10/4/24 10:35,C6446,Soup,2,5.99
Slurpie,CAF0004938,10/4/24 10:35,C6446,Coffee,1,3.99
Slurpie,CAF0004938,10/4/24 10:35,C6446,Fries,1,4.99
Slurpie,CAF0010666,10/4/24 10:39,C8164,Soda,1,2.99
Slushie,CAF0010666,10/4/24 10:39,C8164,Coffee,1,3.99
Slurpie,CAF0010666,10/4/24 10:39,C8164,Soup,1,5.99
Icee,CAF0005634,10/4/24 10:40,C6658,Pizza Slice,2,5.99
Slurpie,CAF0022578,10/4/24 10:44,M1196,Soup,1,5.09
Slushie,CAF0022931,10/4/24 10:44,M1204,Burger,2,9.34
Slushie,CAF0022931,10/4/24 10:44,M1204,Coffee,1,3.39
Icee,CAF0022931,10/4/24 10:44,M1204,Fries,1,4.24
Slurpie,CAF0015893,10/4/24 10:53,M1010,Soup,1,5.09
Slushie,CAF0015893,10/4/24 10:53,M1010,Burger,2,9.34
Slurpie,CAF0008495,10/4/24 10:55,C7523,Hot Chocolate,1,3.99
Slurpie,CAF0012724,10/4/24 10:56,C8795,Cookie,2,2.75
Slurpie,CAF0012724,10/4/24 10:56,C8795,Coffee,2,3.99
Slurpie,CAF0022499,10/4/24 11:00,M1194,Breakfast Sandwich,1,6.67
Slurpie,CAF0006648,10/4/24 11:06,C6955,Pizza Slice,1,5.99
Icee,CAF0006648,10/4/24 11:06,C6955,Breakfast Sandwich,2,7.85
Icee,CAF0015789,10/4/24 11:06,M1008,Soda,2,2.54
Slushie,CAF0015789,10/4/24 11:06,M1008,Fries,2,4.24
Icee,CAF0015789,10/4/24 11:06,M1008,Coffee,1,3.39
Slurpie,CAF0021115,10/4/24 11:07,M1152,Fries,1,4.24
Icee,CAF0021115,10/4/24 11:07,M1152,Cookie,1,2.34
Slushie,CAF0021115,10/4/24 11:07,M1152,Coffee,2,3.39
Slushie,CAF0013160,10/4/24 11:08,C8940,Hot Chocolate,2,3.99
Icee,CAF0021646,10/4/24 11:10,M1167,Soda,2,2.54
Slushie,CAF0021646,10/4/24 11:10,M1167,Fries,1,4.24
Icee,CAF0021646,10/4/24 11:10,M1167,Burger,1,9.34
Slurpie,CAF0003935,10/4/24 11:15,C6147,Coffee,2,3.99
Slushie,CAF0006191,10/4/24 11:17,C6817,Burger,1,10.99
Slurpie,CAF0006191,10/4/24 11:17,C6817,Breakfast Sandwich,2,7.85
Slurpie,CAF0013953,10/4/24 11:17,C9156,Fries,2,4.99
Slushie,CAF0013953,10/4/24 11:17,C9156,Coffee,1,3.99
Icee,CAF0006180,10/4/24 11:19,C6813,Hot Chocolate,2,3.99
Slushie,CAF0006180,10/4/24 11:19,C6813,Coffee,1,3.99
Icee,CAF0018576,10/4/24 11:22,M1084,Burger,2,9.34
Slushie,CAF0018576,10/4/24 11:22,M1084,Soup,1,5.09
Icee,CAF0019091,10/4/24 11:23,M1098,Fries,2,4.24
Slushie,CAF0003221,10/4/24 11:24,C5927,Pizza Slice,1,5.99
Slushie,CAF0013494,10/4/24 11:26,C9033,Soup,2,5.99
Slushie,CAF0013494,10/4/24 11:26,C9033,Pizza Slice,1,5.99
